time,group,order,char,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49
5,组10,排05,做,0.824307,1.2343861,0.8575646,-1.0247675,-0.7007118,0.5257809,-2.1196175,-0.65030575,-0.7379011,-1.6299142,0.76628464,-0.6856629,-0.30017406,-0.03602141,0.14205699,0.21411447,-0.02879307,-0.07478371,-0.0235553,-0.81078774,0.28771463,0.18383136,-0.2977823,0.7840131,-0.47197258,-0.18708448,-0.12269408,-0.4211613,-0.27872697,-0.5333134,-0.2129142,-0.4718277,-0.43448097,0.3343994,-0.44463155,-0.070821896,-0.23149925,0.46486428,0.30867058,0.15636195,0.097530715,-0.26018366,-0.3817549,0.175709,0.04000538,0.41565275,-0.21885179,-0.250187,0.43668896,-0.11962648
6,组10,排06,与,1.0593743,1.3882285,1.5542972,-0.5918516,-1.8149445,0.9076781,-1.4935008,1.2450968,0.6386827,-1.9297106,0.797999,-0.12949096,-0.23107761,0.68854725,0.15943715,0.9049685,0.57023406,0.06825342,0.22405434,-0.124541566,-0.14293697,0.053452216,-0.19510698,0.001390589,-0.32501706,0.063964985,0.112210624,-0.7183777,-0.32592827,-0.27568614,-0.33055755,0.47881278,-0.5232716,0.5864388,0.12155289,-0.12415528,0.3252351,0.22783114,0.055687927,0.12902518,-0.037762746,-0.030356456,0.1700555,-0.24202387,0.283856,0.13238084,0.40308392,0.08189045,0.31048158,-0.12755042
6,组10,排06,做,1.0593743,1.388228,1.5542967,-0.5918516,-1.8149441,0.90767795,-1.4935007,1.2450969,0.6386825,-1.9297106,0.79799926,-0.12949081,-0.23107794,0.68854713,0.15943713,0.9049688,0.57023406,0.068253495,0.22405432,-0.124541536,-0.142937,0.05345233,-0.19510698,0.0013905617,-0.32501692,0.063965194,0.112210594,-0.7183776,-0.32592824,-0.27568612,-0.33055738,0.47881263,-0.5232717,0.5864389,0.12155267,-0.12415523,0.32523513,0.22783117,0.055687938,0.12902518,-0.03776284,-0.030356498,0.17005561,-0.24202377,0.283856,0.13238099,0.40308392,0.081890486,0.3104816,-0.12755042
6,组10,排06,务,1.0593742,1.3882282,1.554297,-0.5918513,-1.8149445,0.9076778,-1.4935007,1.2450973,0.63868225,-1.9297109,0.79799914,-0.12949088,-0.2310779,0.68854713,0.15943715,0.9049688,0.5702341,0.06825352,0.22405434,-0.124541536,-0.14293699,0.053452346,-0.19510704,0.0013905605,-0.32501692,0.06396523,0.112210594,-0.71837765,-0.3259282,-0.2756862,-0.33055744,0.47881272,-0.52327156,0.5864389,0.12155268,-0.12415519,0.32523513,0.22783114,0.055687957,0.12902516,-0.03776286,-0.030356497,0.17005563,-0.24202377,0.283856,0.13238099,0.4030839,0.08189045,0.31048158,-0.1275504
1,组11,排01,您,1.4424804,0.12720382,-2.6457515,-1.1525372,-0.8546397,-0.45909637,0.80592954,-0.5131835,0.28064594,-1.183325,-1.4809505,0.7244953,0.14148839,1.5464468,-0.0006674343,-0.6573739,0.24923216,0.13126221,0.102288306,-0.649982,-0.17107023,-0.22443771,0.23843549,-0.23374744,-0.01368875,0.29962963,0.13954468,0.4259091,-0.144735,-0.5751974,0.06979836,0.21381018,-0.15242365,0.066539794,0.4131575,-0.32252154,0.7635103,-0.15611175,-0.1695521,-0.024719212,0.11383622,0.14830895,-0.25215393,0.10909822,-0.14083213,-0.08245788,0.06990266,-0.6761846,-0.499934,-0.18878749
1,组11,排01,活,1.4424804,0.12720382,-2.6457515,-1.1525372,-0.8546397,-0.45909637,0.80592954,-0.5131835,0.28064594,-1.183325,-1.4809505,0.7244953,0.14148839,1.5464468,-0.0006674343,-0.6573739,0.24923216,0.13126221,0.102288306,-0.649982,-0.17107023,-0.22443771,0.23843549,-0.23374744,-0.01368875,0.29962963,0.13954468,0.4259091,-0.144735,-0.5751974,0.06979836,0.21381018,-0.15242365,0.066539794,0.4131575,-0.32252154,0.7635103,-0.15611175,-0.1695521,-0.024719212,0.11383622,0.14830895,-0.25215393,0.10909822,-0.14083213,-0.08245788,0.06990266,-0.6761846,-0.499934,-0.18878749
1,组11,排01,面,1.4424804,0.12720382,-2.6457515,-1.1525372,-0.8546397,-0.45909637,0.80592954,-0.5131835,0.28064594,-1.183325,-1.4809505,0.7244953,0.14148839,1.5464468,-0.0006674343,-0.6573739,0.24923216,0.13126221,0.102288306,-0.649982,-0.17107023,-0.22443771,0.23843549,-0.23374744,-0.01368875,0.29962963,0.13954468,0.4259091,-0.144735,-0.5751974,0.06979836,0.21381018,-0.15242365,0.066539794,0.4131575,-0.32252154,0.7635103,-0.15611175,-0.1695521,-0.024719212,0.11383622,0.14830895,-0.25215393,0.10909822,-0.14083213,-0.08245788,0.06990266,-0.6761846,-0.499934,-0.18878749
2,组11,排02,您,-1.5939784,-0.45701066,-3.9763165,-0.95721936,0.3574059,0.64814407,0.59885234,0.61544025,-2.2620325,-1.6863976,-2.2343228,0.08500401,-1.0696782,-0.14552216,-0.25644615,-0.5876578,0.45938188,-0.04621699,1.3868397,-1.2786615,-0.03684895,-0.6136974,0.47692737,0.25740948,-0.11462551,0.59882283,-0.56176883,-0.04901368,-0.115209796,0.119055055,-0.35444883,-0.45680112,0.00482446,-0.16025455,-0.69934446,-0.019086778,-0.053743813,-0.12453554,0.41324618,0.11061171,-0.23214558,0.26332203,0.20100464,-0.06693021,0.2591467,0.015857758,-0.16586532,0.40988278,0.03063052,0.17017742
2,组11,排02,面,-1.5939784,-0.45701066,-3.9763165,-0.95721936,0.3574059,0.64814407,0.59885234,0.61544025,-2.2620325,-1.6863976,-2.2343228,0.08500401,-1.0696782,-0.14552216,-0.25644615,-0.5876578,0.45938188,-0.04621699,1.3868397,-1.2786615,-0.03684895,-0.6136974,0.47692737,0.25740948,-0.11462551,0.59882283,-0.56176883,-0.04901368,-0.115209796,0.119055055,-0.35444883,-0.45680112,0.00482446,-0.16025455,-0.69934446,-0.019086778,-0.053743813,-0.12453554,0.41324618,0.11061171,-0.23214558,0.26332203,0.20100464,-0.06693021,0.2591467,0.015857758,-0.16586532,0.40988278,0.03063052,0.17017742
2,组11,排02,活,-1.5939784,-0.45701066,-3.9763165,-0.95721936,0.3574059,0.64814407,0.59885234,0.61544025,-2.2620325,-1.6863976,-2.2343228,0.08500401,-1.0696782,-0.14552216,-0.25644615,-0.5876578,0.45938188,-0.04621699,1.3868397,-1.2786615,-0.03684895,-0.6136974,0.47692737,0.25740948,-0.11462551,0.59882283,-0.56176883,-0.04901368,-0.115209796,0.119055055,-0.35444883,-0.45680112,0.00482446,-0.16025455,-0.69934446,-0.019086778,-0.053743813,-0.12453554,0.41324618,0.11061171,-0.23214558,0.26332203,0.20100464,-0.06693021,0.2591467,0.015857758,-0.16586532,0.40988278,0.03063052,0.17017742
3,组11,排03,活,2.1170917,-1.3740618,-2.0898204,-0.4586345,-0.9112059,-0.89782107,0.074675515,0.34200907,0.5880902,-0.24068193,-1.4581122,0.9057745,0.34768644,0.81246716,0.5569692,-0.48810402,-0.032423045,0.16672592,0.48693952,-0.20965485,0.078453645,0.32079172,0.2594604,-1.1297326,-0.19242032,-0.059190314,-0.1551298,-0.2582562,0.1481316,0.6811883,0.4380465,0.6533782,-0.1339912,0.17959368,0.6251718,-0.25733605,0.27854297,0.045579076,-0.46658665,-0.40292835,0.34500504,-0.6678997,-0.41686374,0.06720513,-0.2831381,-0.16761127,0.2260514,0.37264672,0.6365699,-0.24977913
3,组11,排03,您,2.1170917,-1.3740618,-2.0898204,-0.4586345,-0.9112059,-0.89782107,0.074675515,0.34200907,0.5880902,-0.24068193,-1.4581122,0.9057745,0.34768644,0.81246716,0.5569692,-0.48810402,-0.032423045,0.16672592,0.48693952,-0.20965485,0.078453645,0.32079172,0.2594604,-1.1297326,-0.19242032,-0.059190314,-0.1551298,-0.2582562,0.1481316,0.6811883,0.4380465,0.6533782,-0.1339912,0.17959368,0.6251718,-0.25733605,0.27854297,0.045579076,-0.46658665,-0.40292835,0.34500504,-0.6678997,-0.41686374,0.06720513,-0.2831381,-0.16761127,0.2260514,0.37264672,0.6365699,-0.24977913
3,组11,排03,面,2.1170917,-1.3740618,-2.0898204,-0.4586345,-0.9112059,-0.89782107,0.074675515,0.34200907,0.5880902,-0.24068193,-1.4581122,0.9057745,0.34768644,0.81246716,0.5569692,-0.48810402,-0.032423045,0.16672592,0.48693952,-0.20965485,0.078453645,0.32079172,0.2594604,-1.1297326,-0.19242032,-0.059190314,-0.1551298,-0.2582562,0.1481316,0.6811883,0.4380465,0.6533782,-0.1339912,0.17959368,0.6251718,-0.25733605,0.27854297,0.045579076,-0.46658665,-0.40292835,0.34500504,-0.6678997,-0.41686374,0.06720513,-0.2831381,-0.16761127,0.2260514,0.37264672,0.6365699,-0.24977913
4,组11,排04,活,-1.6289805,-0.496927,-3.8142996,-1.2170838,0.35647595,0.7985052,0.41109407,0.51911634,-1.8510016,-1.860649,-2.0882695,0.11006364,-1.372573,0.17839484,0.14240159,-0.78777844,0.6550866,0.004826792,1.176813,-0.9766753,0.058222093,-0.2786719,0.5151753,0.2229698,0.19659393,0.58305466,-0.40071967,-0.053631797,0.18788098,0.28609377,-0.5917094,-0.49066475,-0.053626426,-0.12227061,-0.82266927,0.3876018,-0.08311862,-0.009827261,0.46084726,0.22287036,-0.13786292,0.32436916,0.26487243,0.081390746,0.0873266,-0.14344002,-0.01173022,0.34418446,0.13867472,-0.27361268
4,组11,排04,面,-1.6289805,-0.496927,-3.8142996,-1.2170838,0.35647595,0.7985052,0.41109407,0.51911634,-1.8510016,-1.860649,-2.0882695,0.11006364,-1.372573,0.17839484,0.14240159,-0.78777844,0.6550866,0.004826792,1.176813,-0.9766753,0.058222093,-0.2786719,0.5151753,0.2229698,0.19659393,0.58305466,-0.40071967,-0.053631797,0.18788098,0.28609377,-0.5917094,-0.49066475,-0.053626426,-0.12227061,-0.82266927,0.3876018,-0.08311862,-0.009827261,0.46084726,0.22287036,-0.13786292,0.32436916,0.26487243,0.081390746,0.0873266,-0.14344002,-0.01173022,0.34418446,0.13867472,-0.27361268
4,组11,排04,您,-1.6289805,-0.496927,-3.8142996,-1.2170838,0.35647595,0.7985052,0.41109407,0.51911634,-1.8510016,-1.860649,-2.0882695,0.11006364,-1.372573,0.17839484,0.14240159,-0.78777844,0.6550866,0.004826792,1.176813,-0.9766753,0.058222093,-0.2786719,0.5151753,0.2229698,0.19659393,0.58305466,-0.40071967,-0.053631797,0.18788098,0.28609377,-0.5917094,-0.49066475,-0.053626426,-0.12227061,-0.82266927,0.3876018,-0.08311862,-0.009827261,0.46084726,0.22287036,-0.13786292,0.32436916,0.26487243,0.081390746,0.0873266,-0.14344002,-0.01173022,0.34418446,0.13867472,-0.27361268
5,组11,排05,面,2.1574671,-1.1209607,-1.3836863,-0.46027753,-1.1646385,-0.8856507,-0.1486795,0.36034518,0.06278928,-0.29193008,-1.4984627,0.46990278,0.37542945,0.6629054,0.434745,-0.5378849,-0.3292166,0.2556486,0.60968554,0.06752167,0.09911344,0.3307035,0.012740277,-1.31762,-0.5054944,0.02031681,-0.061196275,-0.29431355,0.1798201,0.80691504,0.34142986,0.492509,0.09406805,0.1069859,0.6320331,-0.14471829,0.14757733,0.18699701,-0.56442213,-0.54727876,0.49556345,-0.69642663,-0.47811636,-0.06354919,-0.263726,0.06549354,0.123376995,0.19678034,0.32268047,-0.055629045
5,组11,排05,您,2.1574671,-1.1209607,-1.3836863,-0.46027753,-1.1646385,-0.8856507,-0.1486795,0.36034518,0.06278928,-0.29193008,-1.4984627,0.46990278,0.37542945,0.6629054,0.434745,-0.5378849,-0.3292166,0.2556486,0.60968554,0.06752167,0.09911344,0.3307035,0.012740277,-1.31762,-0.5054944,0.02031681,-0.061196275,-0.29431355,0.1798201,0.80691504,0.34142986,0.492509,0.09406805,0.1069859,0.6320331,-0.14471829,0.14757733,0.18699701,-0.56442213,-0.54727876,0.49556345,-0.69642663,-0.47811636,-0.06354919,-0.263726,0.06549354,0.123376995,0.19678034,0.32268047,-0.055629045
5,组11,排05,活,2.1574671,-1.1209607,-1.3836863,-0.46027753,-1.1646385,-0.8856507,-0.1486795,0.36034518,0.06278928,-0.29193008,-1.4984627,0.46990278,0.37542945,0.6629054,0.434745,-0.5378849,-0.3292166,0.2556486,0.60968554,0.06752167,0.09911344,0.3307035,0.012740277,-1.31762,-0.5054944,0.02031681,-0.061196275,-0.29431355,0.1798201,0.80691504,0.34142986,0.492509,0.09406805,0.1069859,0.6320331,-0.14471829,0.14757733,0.18699701,-0.56442213,-0.54727876,0.49556345,-0.69642663,-0.47811636,-0.06354919,-0.263726,0.06549354,0.123376995,0.19678034,0.32268047,-0.055629045
6,组11,排06,面,1.5164008,0.22048065,-2.097461,-1.098109,-0.91641015,-0.47170487,0.67895675,-0.4922359,-0.24584152,-1.384066,-1.4680514,0.37477264,0.05549488,1.5432798,0.20438014,-0.70746934,0.002377228,0.29453477,0.014292776,-0.31622586,-0.06157621,-0.06637739,-0.018469978,-0.4359299,-0.5359928,0.6002068,0.22108483,0.5134287,0.11512603,-0.407798,0.007912225,0.035362042,-0.041620933,0.13635845,0.3467189,-0.027369019,0.58288866,-0.06858241,-0.1256476,-0.020581963,0.26299727,0.22691342,-0.19962597,0.23981957,-0.12220066,-0.13054182,-0.13088562,-0.8716038,-0.70061487,-0.1158317
6,组11,排06,活,1.5164012,0.22048055,-2.0974607,-1.0981088,-0.91640997,-0.47170508,0.6789569,-0.49223572,-0.2458412,-1.384066,-1.4680513,0.37477246,0.055494435,1.5432796,0.20437984,-0.7074692,0.0023774037,0.29453468,0.014292732,-0.31622595,-0.06157613,-0.06637725,-0.018470054,-0.43592992,-0.5359926,0.60020673,0.22108486,0.51342875,0.115126014,-0.4077979,0.007912206,0.035362106,-0.041620985,0.13635837,0.346719,-0.027368933,0.58288866,-0.06858252,-0.12564766,-0.020581855,0.26299703,0.22691357,-0.19962573,0.23981954,-0.122200735,-0.13054162,-0.13088566,-0.8716038,-0.700615,-0.11583162
6,组11,排06,您,1.5164012,0.22048055,-2.0974607,-1.0981088,-0.91640997,-0.47170508,0.6789569,-0.49223572,-0.2458412,-1.384066,-1.4680513,0.37477246,0.055494435,1.5432796,0.20437984,-0.7074692,0.0023774037,0.29453468,0.014292732,-0.31622595,-0.06157613,-0.06637725,-0.018470054,-0.43592992,-0.5359926,0.60020673,0.22108486,0.51342875,0.115126014,-0.4077979,0.007912206,0.035362106,-0.041620985,0.13635837,0.346719,-0.027368933,0.58288866,-0.06858252,-0.12564766,-0.020581855,0.26299703,0.22691357,-0.19962573,0.23981954,-0.122200735,-0.13054162,-0.13088566,-0.8716038,-0.700615,-0.11583162
1,组12,排01,言,0.16267927,3.9635801,-1.8721889,0.40120146,-1.1444697,-0.64883864,0.08943714,0.92388475,-0.08967182,1.4693414,0.6025454,-0.5019606,1.088483,-0.13189194,0.33311412,-1.2118326,-0.23319489,-0.20863733,-0.3976212,-0.41298658,0.6496059,0.17858325,-0.00014145301,0.8683117,0.40697092,0.40222055,-0.67446405,-0.37410247,0.76944935,-0.3375417,-0.7554365,0.4493927,0.2442078,-0.26670107,0.49492347,0.24352261,0.17559004,0.4487534,0.5655376,-0.17466919,0.83995664,0.26673165,-0.27991775,-0.43798578,-0.23092085,0.3017908,-0.08454508,0.57855994,-0.046109356,-0.22065067
1,组12,排01,复,0.16267927,3.9635801,-1.8721889,0.40120146,-1.1444697,-0.64883864,0.08943714,0.92388475,-0.08967182,1.4693414,0.6025454,-0.5019606,1.088483,-0.13189194,0.33311412,-1.2118326,-0.23319489,-0.20863733,-0.3976212,-0.41298658,0.6496059,0.17858325,-0.00014145301,0.8683117,0.40697092,0.40222055,-0.67446405,-0.37410247,0.76944935,-0.3375417,-0.7554365,0.4493927,0.2442078,-0.26670107,0.49492347,0.24352261,0.17559004,0.4487534,0.5655376,-0.17466919,0.83995664,0.26673165,-0.27991775,-0.43798578,-0.23092085,0.3017908,-0.08454508,0.57855994,-0.046109356,-0.22065067
1,组12,排01,友,0.16267927,3.9635801,-1.8721889,0.40120146,-1.1444697,-0.64883864,0.08943714,0.92388475,-0.08967182,1.4693414,0.6025454,-0.5019606,1.088483,-0.13189194,0.33311412,-1.2118326,-0.23319489,-0.20863733,-0.3976212,-0.41298658,0.6496059,0.17858325,-0.00014145301,0.8683117,0.40697092,0.40222055,-0.67446405,-0.37410247,0.76944935,-0.3375417,-0.7554365,0.4493927,0.2442078,-0.26670107,0.49492347,0.24352261,0.17559004,0.4487534,0.5655376,-0.17466919,0.83995664,0.26673165,-0.27991775,-0.43798578,-0.23092085,0.3017908,-0.08454508,0.57855994,-0.046109356,-0.22065067
2,组12,排02,言,-3.1804767,1.3119183,-1.1535391,0.75303257,-2.2600794,-1.978023,0.70722437,0.8800463,-2.377801,0.63603723,1.3114954,0.13440596,0.79715806,0.14862826,1.1952128,0.096697524,-1.371952,-1.008045,-0.4468036,-0.79919195,-0.4694523,-0.6640317,0.4129661,-1.0393243,0.29185075,-0.5153438,-0.7678465,0.026265226,-1.1630272,0.58153623,-0.31296638,0.33733505,-0.42794192,0.22671567,-0.24513628,-0.43127665,-0.29018205,-0.25935066,-0.21091034,-0.12676851,-0.41132203,0.15803236,0.11924611,0.23587692,-0.03839469,0.33543295,-0.23072982,0.07119112,-0.029405259,-0.014336655
2,组12,排02,友,-3.1804767,1.3119183,-1.1535391,0.75303257,-2.2600794,-1.978023,0.70722437,0.8800463,-2.377801,0.63603723,1.3114954,0.13440596,0.79715806,0.14862826,1.1952128,0.096697524,-1.371952,-1.008045,-0.4468036,-0.79919195,-0.4694523,-0.6640317,0.4129661,-1.0393243,0.29185075,-0.5153438,-0.7678465,0.026265226,-1.1630272,0.58153623,-0.31296638,0.33733505,-0.42794192,0.22671567,-0.24513628,-0.43127665,-0.29018205,-0.25935066,-0.21091034,-0.12676851,-0.41132203,0.15803236,0.11924611,0.23587692,-0.03839469,0.33543295,-0.23072982,0.07119112,-0.029405259,-0.014336655
2,组12,排02,复,-3.1804767,1.3119183,-1.1535391,0.75303257,-2.2600794,-1.978023,0.70722437,0.8800463,-2.377801,0.63603723,1.3114954,0.13440596,0.79715806,0.14862826,1.1952128,0.096697524,-1.371952,-1.008045,-0.4468036,-0.79919195,-0.4694523,-0.6640317,0.4129661,-1.0393243,0.29185075,-0.5153438,-0.7678465,0.026265226,-1.1630272,0.58153623,-0.31296638,0.33733505,-0.42794192,0.22671567,-0.24513628,-0.43127665,-0.29018205,-0.25935066,-0.21091034,-0.12676851,-0.41132203,0.15803236,0.11924611,0.23587692,-0.03839469,0.33543295,-0.23072982,0.07119112,-0.029405259,-0.014336655
3,组12,排03,复,-0.61894554,1.5748674,-2.0979512,0.7848581,-1.5454017,-1.2734249,0.29350594,1.0911438,-1.8799163,1.5105685,0.49706522,0.7372783,-0.3303331,-0.7247842,-0.42030954,-0.31118733,0.2747185,0.93287754,-0.2930007,0.7660677,-0.3639809,0.69279903,-0.44902486,0.60205823,0.047520235,0.9862715,0.49663553,-0.35244194,0.37259942,-0.48671535,-0.13935974,-0.15356933,-0.30673245,-0.07493184,-0.025482029,0.5497018,0.4547558,-0.03278598,-0.2815182,0.5135191,-0.35855266,-0.5655635,-0.044809613,0.17271644,-0.24526902,-0.39046705,-0.019425012,-0.13664126,0.41529232,0.33838463
3,组12,排03,言,-0.61894554,1.5748674,-2.0979512,0.7848581,-1.5454017,-1.2734249,0.29350594,1.0911438,-1.8799163,1.5105685,0.49706522,0.7372783,-0.3303331,-0.7247842,-0.42030954,-0.31118733,0.2747185,0.93287754,-0.2930007,0.7660677,-0.3639809,0.69279903,-0.44902486,0.60205823,0.047520235,0.9862715,0.49663553,-0.35244194,0.37259942,-0.48671535,-0.13935974,-0.15356933,-0.30673245,-0.07493184,-0.025482029,0.5497018,0.4547558,-0.03278598,-0.2815182,0.5135191,-0.35855266,-0.5655635,-0.044809613,0.17271644,-0.24526902,-0.39046705,-0.019425012,-0.13664126,0.41529232,0.33838463
3,组12,排03,友,-0.61894554,1.5748674,-2.0979512,0.7848581,-1.5454017,-1.2734249,0.29350594,1.0911438,-1.8799163,1.5105685,0.49706522,0.7372783,-0.3303331,-0.7247842,-0.42030954,-0.31118733,0.2747185,0.93287754,-0.2930007,0.7660677,-0.3639809,0.69279903,-0.44902486,0.60205823,0.047520235,0.9862715,0.49663553,-0.35244194,0.37259942,-0.48671535,-0.13935974,-0.15356933,-0.30673245,-0.07493184,-0.025482029,0.5497018,0.4547558,-0.03278598,-0.2815182,0.5135191,-0.35855266,-0.5655635,-0.044809613,0.17271644,-0.24526902,-0.39046705,-0.019425012,-0.13664126,0.41529232,0.33838463
4,组12,排04,复,-3.202125,1.0577418,-1.2973564,0.74542373,-2.2248085,-1.9620782,0.7589698,0.8653924,-2.094365,0.5549499,1.6726757,-0.11579594,0.907799,0.20148681,1.1470834,0.29069012,-1.111289,-0.960257,-0.57624054,-0.30452773,-0.9249328,-0.59982425,0.15028442,-0.48223025,0.21358006,-0.39224276,-0.5240712,-0.07009146,-0.91926026,0.775341,0.07460121,-0.08939738,-0.3014463,0.27492836,-0.27014446,-0.02682366,-0.22163433,-0.31781355,-0.22615415,-0.22174059,-0.020774838,0.083318084,0.3994774,0.17654924,0.15528202,-0.12370806,-0.1696972,-0.1915657,-0.27087787,-0.29690352
4,组12,排04,友,-3.202125,1.0577418,-1.2973564,0.74542373,-2.2248085,-1.9620782,0.7589698,0.8653924,-2.094365,0.5549499,1.6726757,-0.11579594,0.907799,0.20148681,1.1470834,0.29069012,-1.111289,-0.960257,-0.57624054,-0.30452773,-0.9249328,-0.59982425,0.15028442,-0.48223025,0.21358006,-0.39224276,-0.5240712,-0.07009146,-0.91926026,0.775341,0.07460121,-0.08939738,-0.3014463,0.27492836,-0.27014446,-0.02682366,-0.22163433,-0.31781355,-0.22615415,-0.22174059,-0.020774838,0.083318084,0.3994774,0.17654924,0.15528202,-0.12370806,-0.1696972,-0.1915657,-0.27087787,-0.29690352
4,组12,排04,言,-3.202125,1.0577418,-1.2973564,0.74542373,-2.2248085,-1.9620782,0.7589698,0.8653924,-2.094365,0.5549499,1.6726757,-0.11579594,0.907799,0.20148681,1.1470834,0.29069012,-1.111289,-0.960257,-0.57624054,-0.30452773,-0.9249328,-0.59982425,0.15028442,-0.48223025,0.21358006,-0.39224276,-0.5240712,-0.07009146,-0.91926026,0.775341,0.07460121,-0.08939738,-0.3014463,0.27492836,-0.27014446,-0.02682366,-0.22163433,-0.31781355,-0.22615415,-0.22174059,-0.020774838,0.083318084,0.3994774,0.17654924,0.15528202,-0.12370806,-0.1696972,-0.1915657,-0.27087787,-0.29690352
5,组12,排05,友,-0.7157742,1.8062731,-2.476219,1.1245445,-1.9478555,-1.1971818,0.22744133,0.90976846,-2.3228076,1.3059546,0.40389255,0.6388909,0.029546369,-0.7855119,-0.68970084,-0.47244722,-0.123678505,1.0677787,-0.21835957,0.81214696,-0.4013036,0.8085833,-0.52234423,0.39775681,-0.11939883,0.98512053,0.57208663,-0.38049638,0.12080476,-0.4499409,0.03132138,-0.17199184,-0.14630151,0.07674795,0.021005983,0.33239576,0.25117627,-0.17027809,-0.39899462,0.48622134,-0.7359014,-0.39891976,-0.15929653,0.30849597,-0.05356428,-0.3775493,0.038439143,-0.39634404,0.29847732,0.50875413
5,组12,排05,言,-0.7157742,1.8062731,-2.476219,1.1245445,-1.9478555,-1.1971818,0.22744133,0.90976846,-2.3228076,1.3059546,0.40389255,0.6388909,0.029546369,-0.7855119,-0.68970084,-0.47244722,-0.123678505,1.0677787,-0.21835957,0.81214696,-0.4013036,0.8085833,-0.52234423,0.39775681,-0.11939883,0.98512053,0.57208663,-0.38049638,0.12080476,-0.4499409,0.03132138,-0.17199184,-0.14630151,0.07674795,0.021005983,0.33239576,0.25117627,-0.17027809,-0.39899462,0.48622134,-0.7359014,-0.39891976,-0.15929653,0.30849597,-0.05356428,-0.3775493,0.038439143,-0.39634404,0.29847732,0.50875413
5,组12,排05,复,-0.7157742,1.8062731,-2.476219,1.1245445,-1.9478555,-1.1971818,0.22744133,0.90976846,-2.3228076,1.3059546,0.40389255,0.6388909,0.029546369,-0.7855119,-0.68970084,-0.47244722,-0.123678505,1.0677787,-0.21835957,0.81214696,-0.4013036,0.8085833,-0.52234423,0.39775681,-0.11939883,0.98512053,0.57208663,-0.38049638,0.12080476,-0.4499409,0.03132138,-0.17199184,-0.14630151,0.07674795,0.021005983,0.33239576,0.25117627,-0.17027809,-0.39899462,0.48622134,-0.7359014,-0.39891976,-0.15929653,0.30849597,-0.05356428,-0.3775493,0.038439143,-0.39634404,0.29847732,0.50875413
6,组12,排06,友,0.22165677,3.787011,-2.0331333,0.52612185,-1.2784574,-0.7935767,-0.07115081,0.64009714,-0.3717477,1.2168069,0.93555063,-0.70669,1.1882035,-0.26481646,0.12621142,-1.1673532,-0.37240025,-0.16921227,-0.42400518,-0.17025897,0.4337682,0.28234458,-0.331399,0.9913031,0.22564662,0.5731255,-0.38875803,-0.49060863,0.483338,-0.19989985,-0.41656524,0.121779904,0.3648541,-0.24419162,0.6111548,0.34309763,0.08320578,0.21898484,0.3266335,-0.13386165,0.7845496,0.29483777,-0.10962291,-0.21320485,0.038010765,-0.04051791,0.08701047,0.15396619,-0.13372838,-0.46239534
6,组12,排06,复,0.2216567,3.7870116,-2.0331345,0.52612185,-1.2784573,-0.79357713,-0.07115096,0.6400972,-0.37174764,1.216807,0.93555075,-0.70669,1.1882035,-0.26481646,0.12621152,-1.1673534,-0.37240034,-0.16921237,-0.42400497,-0.17025901,0.43376842,0.28234455,-0.33139881,0.991303,0.22564654,0.5731254,-0.38875803,-0.4906086,0.48333827,-0.19989969,-0.41656536,0.121779904,0.36485398,-0.24419159,0.61115485,0.34309757,0.08320567,0.21898477,0.32663357,-0.13386187,0.7845494,0.2948378,-0.10962292,-0.21320468,0.038010873,-0.040517893,0.08701044,0.15396607,-0.13372838,-0.46239525
6,组12,排06,言,0.2216567,3.7870116,-2.0331345,0.52612185,-1.2784573,-0.79357713,-0.07115096,0.6400972,-0.37174764,1.216807,0.93555075,-0.70669,1.1882035,-0.26481646,0.12621152,-1.1673534,-0.37240034,-0.16921237,-0.42400497,-0.17025901,0.43376842,0.28234455,-0.33139881,0.991303,0.22564654,0.5731254,-0.38875803,-0.4906086,0.48333827,-0.19989969,-0.41656536,0.121779904,0.36485398,-0.24419159,0.61115485,0.34309757,0.08320567,0.21898477,0.32663357,-0.13386187,0.7845494,0.2948378,-0.10962292,-0.21320468,0.038010873,-0.040517893,0.08701044,0.15396607,-0.13372838,-0.46239525
1,组13,排01,哪,2.1640987,0.60854316,-0.29064628,-0.14336061,0.9278515,2.9175658,0.3970116,0.78889394,0.5905968,-0.33194053,0.57045275,0.39152774,-0.6474823,0.9625709,-0.017015899,-0.5993117,0.007141959,0.45918506,-0.5662327,0.35437307,-0.67177624,-0.19607596,0.07951874,0.37056246,0.7383191,-0.3233721,0.15996596,-0.13398314,-0.0030569613,0.667467,-0.4465156,0.6076376,-0.14170226,-0.2770249,0.045977045,0.46685657,0.0072194193,0.6725361,-0.8483266,0.20417719,-0.6689,0.31183577,-0.23056994,0.19889559,0.026097216,0.020802842,-0.39313582,-0.1013678,0.179771,-0.6828934
